student,currProb,course,session,priorTutorAction,reward
bcdipasc-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0
bcdipasc-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0
bcdipasc-S15,2.-1.3.1,226-001-BAHLER-S15,3,PS,0
bcdipasc-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-18.6799660441
bcdipasc-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0
bcdipasc-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0
bcdipasc-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0
bcdipasc-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,-0.6263701848
bcdipasc-S15,4.1.1.0,226-001-BAHLER-S15,4,PS,0
bcdipasc-S15,4.1.2.0,226-001-BAHLER-S15,4,WE,0
bcdipasc-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,37.0319001387
bcdipasc-S15,5.1.1.0,226-001-BAHLER-S15,4,PS,0
bcdipasc-S15,5.1.2.0,226-001-BAHLER-S15,4,WE,0
bcdipasc-S15,5.1.3.0,226-001-BAHLER-S15,4,PS,21.2576896787
bcdipasc-S15,6.1.1.0,226-001-BAHLER-S15,5,WE,0
bcdipasc-S15,6.1.2.0,226-001-BAHLER-S15,5,PS,0
bcdipasc-S15,6.1.3.0,226-001-BAHLER-S15,6,PS,-56.6381970219
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,3,PS,0
agshorsh-S15,1.0.3.0,226-001-BAHLER-S15,4,WE,0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,4,PS,0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,4,PS,0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,5,PS,0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,5,PS,0
agshorsh-S15,1.0.1.0,226-001-BAHLER-S15,5,PS,0
agshorsh-S15,1.0.2.0,226-001-BAHLER-S15,5,PS,0
agshorsh-S15,1.0.4.0,226-001-BAHLER-S15,6,PS,-34.8684210526
agshorsh-S15,2.1.1.0,226-001-BAHLER-S15,6,PS,0
agshorsh-S15,2.1.2.0,226-001-BAHLER-S15,6,WE,0
agshorsh-S15,2.-1.1.0,226-001-BAHLER-S15,6,PS,0
agshorsh-S15,2.-1.3.0,226-001-BAHLER-S15,7,PS,0
agshorsh-S15,2.-1.4.0,226-001-BAHLER-S15,7,PS,0
agshorsh-S15,2.-1.4.1,226-001-BAHLER-S15,7,PS,3.9006791171
agshorsh-S15,3.1.1.0,226-001-BAHLER-S15,7,PS,0
agshorsh-S15,3.1.2.0,226-001-BAHLER-S15,7,WE,0
agshorsh-S15,3.1.3.0,226-001-BAHLER-S15,7,PS,83.5891011588
agshorsh-S15,4.1.2.0,226-001-BAHLER-S15,7,WE,0
agshorsh-S15,4.1.3.0,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.1.1,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.4.0,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.4.0,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0
agshorsh-S15,4.-1.3.0,226-001-BAHLER-S15,9,PS,0
agshorsh-S15,4.-1.3.1,226-001-BAHLER-S15,9,PS,-152.6213592233
agshorsh-S15,5.1.1.0,226-001-BAHLER-S15,9,WE,0
agshorsh-S15,5.1.2.0,226-001-BAHLER-S15,9,WE,0
agshorsh-S15,5.1.3.0,226-001-BAHLER-S15,9,PS,0
agshorsh-S15,5.-1.3.0,226-001-BAHLER-S15,9,PS,0
agshorsh-S15,5.-1.4.0,226-001-BAHLER-S15,9,PS,60
agshorsh-S15,6.1.1.0,226-001-BAHLER-S15,9,WE,0
agshorsh-S15,6.1.2.0,226-001-BAHLER-S15,9,PS,0
agshorsh-S15,6.-1.2.0,226-001-BAHLER-S15,10,PS,0
agshorsh-S15,6.-1.3.1,226-001-BAHLER-S15,10,PS,0
agshorsh-S15,6.-1.4.0,226-001-BAHLER-S15,10,PS,0
agshorsh-S15,6.-1.4.1,226-001-BAHLER-S15,10,PS,0
agshorsh-S15,6.-1.2.1,226-001-BAHLER-S15,11,PS,0
agshorsh-S15,6.-1.3.1,226-001-BAHLER-S15,11,PS,0
agshorsh-S15,6.-1.4.0,226-001-BAHLER-S15,11,PS,-60
jly-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0
jly-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0
jly-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0
jly-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,-34.8684210526
jly-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0
jly-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0
jly-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,44.6163202123
jly-S15,3.-1.1.0,226-001-BAHLER-S15,2,PS,0
jly-S15,3.-1.2.0,226-001-BAHLER-S15,2,PS,0
jly-S15,3.-1.3.0,226-001-BAHLER-S15,2,WE,0
jly-S15,3.-1.4.0,226-001-BAHLER-S15,2,PS,-51.0665804783
jly-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0
jly-S15,4.1.2.0,226-001-BAHLER-S15,2,PS,0
jly-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,11.6758241758
jly-S15,5.1.1.0,226-001-BAHLER-S15,2,WE,0
jly-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0
jly-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,110.3127136022
jly-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0
jly-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0
jly-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,-70.5763985154
jdtempl2-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0
jdtempl2-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0
jdtempl2-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0
jdtempl2-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.7894736842
jdtempl2-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0
jdtempl2-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0
jdtempl2-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-11.7138434321
jdtempl2-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0
jdtempl2-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0
jdtempl2-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,61.4098066411
jdtempl2-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0
jdtempl2-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0
jdtempl2-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,9.5145631068
jdtempl2-S15,5.1.1.0,226-001-BAHLER-S15,1,PS,0
jdtempl2-S15,5.1.2.0,226-001-BAHLER-S15,1,WE,0
jdtempl2-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-87.2727272727
jdtempl2-S15,6.1.1.0,226-001-BAHLER-S15,1,WE,0
jdtempl2-S15,6.1.2.0,226-001-BAHLER-S15,1,PS,0
jdtempl2-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,21.6652506372
cfmoore-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0
cfmoore-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0
cfmoore-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0
cfmoore-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.7894736842
cfmoore-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0
cfmoore-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0
cfmoore-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-89.8651039363
cfmoore-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0
cfmoore-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,49.2698050094
cfmoore-S15,4.1.1.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0
cfmoore-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,-46.8013176144
cfmoore-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0
cfmoore-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,5.-1.3.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,5.-1.4.1,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,5.-1.4.0,226-001-BAHLER-S15,2,PS,-13.3928571429
cfmoore-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0
cfmoore-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,6.-1.3.0,226-001-BAHLER-S15,2,PS,0
cfmoore-S15,6.-1.4.0,226-001-BAHLER-S15,2,PS,-40
slbrockw-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0
slbrockw-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0
slbrockw-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0
slbrockw-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.9736842105
slbrockw-S15,2.1.1.0,226-001-BAHLER-S15,2,PS,0
slbrockw-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0
slbrockw-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,27.1019460416
slbrockw-S15,3.1.1.0,226-001-BAHLER-S15,2,PS,0
slbrockw-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0
slbrockw-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0
slbrockw-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0
slbrockw-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0
slbrockw-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,-114.3503555268
slbrockw-S15,4.1.1.0,226-001-BAHLER-S15,3,WE,0
slbrockw-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0
slbrockw-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,145.8104395604
slbrockw-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0
slbrockw-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0
slbrockw-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0
slbrockw-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0
slbrockw-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-100.5357142857
slbrockw-S15,6.1.1.0,226-001-BAHLER-S15,3,WE,0
slbrockw-S15,6.1.2.0,226-001-BAHLER-S15,3,PS,0
slbrockw-S15,6.1.3.0,226-001-BAHLER-S15,3,PS,61.308411215
sprost-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0
sprost-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0
sprost-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0
sprost-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,-34.8684210526
sprost-S15,2.1.1.0,226-001-BAHLER-S15,4,WE,0
sprost-S15,2.1.2.0,226-001-BAHLER-S15,4,PS,0
sprost-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,0
sprost-S15,2.-1.2.0,226-001-BAHLER-S15,4,PS,0
sprost-S15,2.-1.4.0,226-001-BAHLER-S15,4,PS,0
sprost-S15,2.-1.4.1,226-001-BAHLER-S15,4,PS,0
sprost-S15,2.-1.2.0,226-001-BAHLER-S15,4,PS,32.9329371817
sprost-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,3.1.2.0,226-001-BAHLER-S15,5,WE,0
sprost-S15,3.1.3.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,3.-1.1.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,3.-1.4.0,226-001-BAHLER-S15,5,PS,-83.3392414038
sprost-S15,4.1.1.0,226-001-BAHLER-S15,5,WE,0
sprost-S15,4.1.2.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,4.1.3.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,4.-1.3.1,226-001-BAHLER-S15,5,PS,0
sprost-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,90.989010989
sprost-S15,5.1.1.0,226-001-BAHLER-S15,5,WE,0
sprost-S15,5.1.2.0,226-001-BAHLER-S15,5,WE,0
sprost-S15,5.1.3.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,5.-1.3.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,5.-1.4.0,226-001-BAHLER-S15,5,PS,9.2857142857
sprost-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.1.2.0,226-001-BAHLER-S15,5,WE,0
sprost-S15,6.1.3.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.-1.1.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.-1.3.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.-1.4.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.-1.3.0,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.-1.3.1,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.-1.4.1,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.-1.3.1,226-001-BAHLER-S15,5,PS,0
sprost-S15,6.-1.4.0,226-001-BAHLER-S15,5,PS,16.8918918919
0024-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0
0024-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0
0024-S15,1.0.3.0,226-001-BAHLER-S15,2,PS,0
0024-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-17.7631578947
0024-S15,2.1.1.0,226-001-BAHLER-S15,2,WE,0
0024-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0
0024-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,46.8387881468
0024-S15,3.1.1.0,226-001-BAHLER-S15,2,WE,0
0024-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0
0024-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,-36.6484457861
0024-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0
0024-S15,4.1.2.0,226-001-BAHLER-S15,2,WE,0
0024-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,53.822815534
0024-S15,5.1.1.0,226-001-BAHLER-S15,2,PS,0
0024-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0
0024-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,-13.4270334928
0024-S15,6.1.1.0,226-001-BAHLER-S15,2,PS,0
0024-S15,6.1.2.0,226-001-BAHLER-S15,2,WE,0
0024-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,11.8499306891
zbtharri-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0
zbtharri-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0
zbtharri-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0
zbtharri-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-78.2894736842
zbtharri-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0
zbtharri-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,29.2138434321
zbtharri-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,3.-1.2.0,226-001-BAHLER-S15,3,WE,0
zbtharri-S15,3.-1.3.0,226-001-BAHLER-S15,3,WE,0
zbtharri-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,-36.1990950226
zbtharri-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0
zbtharri-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,39.5604395604
zbtharri-S15,5.-1.1.0,226-001-BAHLER-S15,3,WE,0
zbtharri-S15,5.-1.2.0,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,5.-1.2.1,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,5.-1.4.1,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,5.-1.2.1,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-54.2857142857
zbtharri-S15,6.-1.1.0,226-001-BAHLER-S15,3,WE,0
zbtharri-S15,6.-1.2.0,226-001-BAHLER-S15,3,WE,0
zbtharri-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0
zbtharri-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0
xcheng3-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0
xcheng3-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0
xcheng3-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0
xcheng3-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0
xcheng3-S15,1.0.2.0,226-001-BAHLER-S15,3,PS,0
xcheng3-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,-17.7631578947
xcheng3-S15,2.1.1.0,226-001-BAHLER-S15,3,PS,0
xcheng3-S15,2.1.2.0,226-001-BAHLER-S15,3,WE,0
xcheng3-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,46.8387881468
xcheng3-S15,3.1.1.0,226-001-BAHLER-S15,4,WE,0
xcheng3-S15,3.1.2.0,226-001-BAHLER-S15,4,PS,0
xcheng3-S15,3.1.3.0,226-001-BAHLER-S15,4,PS,-48.298931223
xcheng3-S15,4.1.1.0,226-001-BAHLER-S15,4,WE,0
xcheng3-S15,4.1.2.0,226-001-BAHLER-S15,4,PS,0
xcheng3-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,0
xcheng3-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,6,PS,0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,7,PS,0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,7,PS,0
xcheng3-S15,4.-1.4.0,226-001-BAHLER-S15,7,PS,0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,7,PS,0
xcheng3-S15,4.-1.4.1,226-001-BAHLER-S15,7,PS,0
xcheng3-S15,4.-1.4.0,226-001-BAHLER-S15,7,PS,0
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,24.9375866852
xcheng3-S15,5.1.1.0,226-001-BAHLER-S15,8,WE,0
xcheng3-S15,5.1.2.0,226-001-BAHLER-S15,8,WE,0
xcheng3-S15,5.1.3.0,226-001-BAHLER-S15,8,PS,0
xcheng3-S15,5.-1.3.0,226-001-BAHLER-S15,8,PS,0
xcheng3-S15,5.-1.4.0,226-001-BAHLER-S15,8,PS,-13.2142857143
xcheng3-S15,6.1.1.0,226-001-BAHLER-S15,8,WE,0
xcheng3-S15,6.1.2.0,226-001-BAHLER-S15,8,PS,0
xcheng3-S15,6.1.3.0,226-001-BAHLER-S15,8,PS,41.8925233645
rebaker6-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0
rebaker6-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0
rebaker6-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0
rebaker6-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.7894736842
rebaker6-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0
rebaker6-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0
rebaker6-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-11.7138434321
rebaker6-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0
rebaker6-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0
rebaker6-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,23.5457289712
rebaker6-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0
rebaker6-S15,4.1.2.0,226-001-BAHLER-S15,1,PS,0
rebaker6-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,47.3786407767
rebaker6-S15,5.1.1.0,226-001-BAHLER-S15,1,WE,0
rebaker6-S15,5.1.2.0,226-001-BAHLER-S15,1,PS,0
rebaker6-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-139.9043062201
rebaker6-S15,6.1.1.0,226-001-BAHLER-S15,1,PS,0
rebaker6-S15,6.1.2.0,226-001-BAHLER-S15,1,WE,0
rebaker6-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,35.044493136
ksorn-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0
ksorn-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.9736842105
ksorn-S15,2.1.1.0,226-001-BAHLER-S15,3,WE,0
ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-55.5220713073
ksorn-S15,3.1.1.0,226-001-BAHLER-S15,3,WE,0
ksorn-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0
ksorn-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,144.03382399
ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0
ksorn-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,4.-1.1.1,226-001-BAHLER-S15,3,PS,0
ksorn-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,-179.0568654646
ksorn-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0
ksorn-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,5.-1.3.1,226-001-BAHLER-S15,3,PS,0
ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,5.-1.4.1,226-001-BAHLER-S15,3,PS,0
ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-11.4285714286
ksorn-S15,6.-1.1.0,226-001-BAHLER-S15,3,WE,0
ksorn-S15,6.-1.2.0,226-001-BAHLER-S15,3,WE,0
ksorn-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,6.-1.3.1,226-001-BAHLER-S15,3,PS,0
ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0
ksorn-S15,6.-1.4.1,226-001-BAHLER-S15,3,PS,0
ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,4.8648648649
jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0
jwwelker-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0
jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0
jwwelker-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0
jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,3,PS,0
jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,40.7894736842
jwwelker-S15,2.-1.1.0,226-001-BAHLER-S15,3,WE,0
jwwelker-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0
jwwelker-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0
jwwelker-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-140.7894736842
jwwelker-S15,3.-1.1.0,226-001-BAHLER-S15,3,WE,0
jwwelker-S15,3.-1.2.0,226-001-BAHLER-S15,3,PS,0
jwwelker-S15,3.-1.3.0,226-001-BAHLER-S15,3,PS,0
jwwelker-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,0
jwwelker-S15,4.1.1.0,226-001-BAHLER-S15,3,WE,0
jwwelker-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0
jwwelker-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,0
jwwelker-S15,4.-1.3.0,226-001-BAHLER-S15,5,PS,0
jwwelker-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,42.8571428571
jwwelker-S15,5.1.1.0,226-001-BAHLER-S15,5,PS,0
jwwelker-S15,5.1.2.0,226-001-BAHLER-S15,5,WE,0
jwwelker-S15,5.1.3.0,226-001-BAHLER-S15,5,PS,105.2768284347
jwwelker-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,0
jwwelker-S15,6.1.2.0,226-001-BAHLER-S15,5,WE,0
jwwelker-S15,6.1.3.0,226-001-BAHLER-S15,5,PS,0
jwwelker-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,-38.0405133479
ljmugish-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0
ljmugish-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0
ljmugish-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0
ljmugish-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,0
ljmugish-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,1.9736842105
ljmugish-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0
ljmugish-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0
ljmugish-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,0
ljmugish-S15,2.-1.1.0,226-001-BAHLER-S15,1,PS,0
ljmugish-S15,2.-1.3.0,226-001-BAHLER-S15,1,PS,0
ljmugish-S15,2.-1.3.1,226-001-BAHLER-S15,1,PS,0
